StockId,week1,weeks2,weeks3,weeks4,weeks5,weeks6
100121,0.428571429,0.416666667,0.011904762,0,0.142857143,0
100122,0.71875,0.09375,0.078125,0,0.109375,0
100123,0.488888889,0.311111111,0.066666667,0.022222222,0.111111111,0
100124,0.59,0.22,0.05,0.02,0.12,0
100125,0.757746479,0.092957746,0.016901408,0.030985915,0.101408451,0
100131,0.782051282,0.080128205,0.048076923,0.044871795,0.044871795,0
100133,0.684797768,0.09902371,0.085076709,0.022315202,0.107391911,0.0013947
100134,0.766292135,0.116853933,0.031460674,0.02247191,0.062921348,0
100140,0.75308642,0.12808642,0.043209877,0.016975309,0.058641975,0
100147,0.692307692,0.139194139,0.076923077,0.036630037,0.051282051,0.003663004
